,ID,Smiles,pIC50,left_saturated,right_saturated,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BalabanJ,BertzCT,HallKierAlpha,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState10,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_imidazole,fr_ketone,fr_lactam,fr_methoxy,fr_morpholine,fr_nitro,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,left_saturated,right_saturated
453,AZ1454,Cc1c(c(c([nH]1)C(=O)N[C@H]2CCN(C[C@H]2F)c3nc(cs3)C(=O)O)Cl)Cl,-3.233989462678249,False,False,-1.3377919501133786,0.009683860684191359,0.7048969799091346,421.28100000000006,0.35495077876552117,-0.4764863977963996,1.4615384615384615,2.1923076923076925,1.6389048463805154,856.0602293100526,-1.8400000000000003,3.646917319056043,20.307204250644723,11.865603390358753,10.825486474687793,0.0,5.907179729351506,5.969305287951849,4.794537184071822,14.16893075269385,0.0,11.336785877934737,23.20187978046503,13.344558822616634,17.61874717122695,22.631863862543188,19.086016810659167,51.54670915554246,0.0,15.284745645900749,0.0,25.558075047274887,17.98942254267563,32.50711338249395,0.0,10.216698334856808,9.521973527514152,0.0,34.53866565839977,52.25399849052188,0.0,6.923737199690624,33.09167997561504,5.380062770465915,10.045266627482652,0.0,98.32000000000001,24.09000124196161,13.979489415818463,0.0,27.97787902309215,23.79106450352638,11.336785877934737,5.380062770465915,11.823646930541102,0.0,15.284745645900749,28.30840717530574,13.114354361540183,14.545143438033652,44.89605775598173,0.4,3.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,11.0,4.0,0.0,3.0,3.131420000000001,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
454,AZ1455,Cc1cc(cc(n1)N2CC[C@H]([C@H](C2)OC)NC(=O)c3c(c(c([nH]3)C)Cl)Cl)C(=O)OC(C)C,0.16551443847757333,False,False,-0.38058183092735365,0.2050985113773196,0.6050661755056983,483.39600000000024,0.33807954269588736,-0.45937303357036685,1.25,1.96875,1.7268868415227026,1008.0572990949461,-2.29,5.363692058459062,24.674402763404114,11.51179077268349,0.0,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,23.20187978046503,46.248504558611714,31.587166342799605,33.858491723824216,19.06280027574374,40.89622757560341,0.0,15.284745645900749,0.0,52.36554402633307,25.099220083953163,44.82323624064824,0.0,10.216698334856808,5.817862777835028,0.0,23.20187978046503,60.29352601694502,9.473725907600098,13.847474399381248,52.50260586669327,12.13273413692322,10.045266627482652,0.0,96.55,0.0,9.589074368143644,0.0,40.84281993053771,41.608210012872966,5.693927994848461,0.0,26.16626887789138,25.67112132992235,15.284745645900749,32.67560568806513,12.266235071449792,0.0,64.45598715077242,0.5,2.0,8.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,10.0,6.0,0.0,3.0,3.922240000000002,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
455,AZ1456,Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OCC3CC3)c4ncc(s4)C(=O)OC)Cl)Cl,-3.3755296349135775,False,False,-0.39887639270676334,0.1796407050474511,0.5789399651117763,487.4090000000002,0.3492585813700202,-0.46478629830543605,1.3225806451612903,2.096774193548387,1.4573195977230549,974.5363146123343,-1.8100000000000005,4.999481424391755,24.674402763404117,10.571075188549761,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,34.53866565839977,32.104108114630044,25.39032277118653,35.49771495726952,19.06280027574374,51.54670915554246,0.0,15.284745645900749,5.917906046161393,38.33200928536492,31.706102048466082,32.50711338249395,0.0,10.216698334856808,5.131558479839333,0.0,34.53866565839977,60.79644159370963,9.473725907600098,12.841643245852017,45.11654242031989,6.196843571613076,10.045266627482652,0.0,96.55,5.969305287951849,9.589074368143644,0.0,28.76954825483756,47.62883094771655,5.131558479839333,37.485070236677366,6.923737199690624,0.0,20.184655376751227,32.67560568806513,13.612050992429982,0.0,59.77683789645891,0.55,2.0,8.0,1.0,1.0,2.0,0.0,2.0,2.0,7.0,11.0,7.0,1.0,4.0,3.6769200000000026,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
456,AZ1457,Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OCC3CC3)c4ncc(s4)C(=O)O)Cl)Cl,-4.628438812927445,True,False,-0.9868393556697261,0.19862073222448995,0.5675831782793549,473.3820000000002,0.34709639617952065,-0.47700688395153873,1.3666666666666667,2.1333333333333333,1.462843662938665,958.4813266383532,-1.8100000000000005,4.587152164846761,25.044067204444772,10.571075188549761,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,34.53866565839977,32.104108114630044,25.39032277118653,28.38791741599199,19.432464716784395,51.54670915554246,0.0,15.284745645900749,5.917906046161393,38.33200928536492,24.59630450718855,32.50711338249395,0.0,10.216698334856808,5.131558479839333,0.0,34.53866565839977,58.793171447272805,4.736862953800049,12.841643245852017,45.11654242031989,6.196843571613076,10.045266627482652,0.0,107.55,5.969305287951849,9.589074368143644,0.0,33.64669544853886,47.88324223385459,24.178429123786756,6.196843571613076,6.923737199690624,4.899909730850478,15.284745645900749,33.04527012910579,13.420972202117559,0.0,60.46791668677134,0.5263157894736842,3.0,8.0,1.0,1.0,2.0,0.0,2.0,2.0,6.0,11.0,7.0,1.0,4.0,3.5885200000000017,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False
457,AZ1458,Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2Cl)c3ncc(s3)C(=O)O)Cl)Cl,-4.628438812927445,True,False,-1.0045337342195342,0.17609635055824313,0.6368318204413391,437.736,0.3470963961594754,-0.4770068839515645,1.4230769230769231,2.1538461538461537,1.6389048463805154,853.3053418078891,-1.48,3.7809722100571412,20.307204250644723,10.571075188549761,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.77851570501903,0.0,11.600939890232516,34.53866565839977,13.344558822616634,24.82528163582157,21.619198067301454,14.69560176298435,63.147649045774976,0.0,15.284745645900749,0.0,24.76348751997032,17.98942254267563,32.50711338249395,0.0,10.216698334856808,5.131558479839333,0.0,46.13960554863229,51.459410963217316,0.0,6.923737199690624,32.274899174467876,6.196843571613076,10.045266627482652,0.0,98.32000000000001,5.969305287951849,9.589074368143644,0.0,32.919816928996276,35.35845422318028,11.336785877934737,6.196843571613076,6.923737199690624,4.899909730850478,15.284745645900749,39.909347065538256,19.61489499240158,0.0,49.05177167426509,0.4,3.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,11.0,4.0,0.0,3.0,3.4007200000000015,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False
458,AZ1459,Cc1cc(cc(n1)N2CC[C@H]([C@H](C2)OC)NC(=O)c3c(c(c([nH]3)C)Cl)Cl)C(=O)O,-4.628438812927445,True,False,-1.0009522012977234,0.18567448736852277,0.6586130579689172,441.31500000000017,0.3353842384639403,-0.4776368348476511,1.3103448275862069,2.0344827586206895,1.7356054242179235,946.5306226612547,-2.29,4.4941326810952695,25.044067204444772,11.51179077268349,0.0,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,23.20187978046503,32.40103015923047,31.587166342799605,27.754525336075915,19.432464716784395,40.89622757560341,0.0,15.284745645900749,0.0,32.41410323920353,25.099220083953163,44.82323624064824,0.0,10.216698334856808,5.817862777835028,0.0,23.20187978046503,59.296087024037426,4.736862953800049,13.847474399381248,38.65513146731203,12.13273413692322,10.045266627482652,0.0,107.55,5.969305287951849,14.69560176298435,0.0,34.332999746534554,41.73868651602444,0.0,6.06636706846161,27.02363900912039,4.899909730850478,15.284745645900749,27.938742734265084,12.188069663810703,0.0,61.70081922507819,0.42105263157894735,3.0,8.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,10.0,5.0,0.0,3.0,3.0552400000000004,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False
459,AZ1460,Cc1cc(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2F)c3ncc(s3)C(=O)OC)Cl,-1.6296406197516198,False,False,-1.2703598460989338,0.0799193751574705,0.7700315735530228,400.86300000000006,0.3492585813732196,-0.464786298305432,1.5384615384615385,2.3076923076923075,1.613580666802409,824.2768735123973,-2.1300000000000003,3.830142611013219,19.93753980960407,16.742750584060055,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,14.16893075269385,0.0,0.0,22.937725768167255,19.410925891078243,12.238684400761036,30.91587166169247,18.716352369618512,39.94576926530994,0.0,15.284745645900749,0.0,25.558075047274887,25.099220083953163,33.550847137214234,0.0,10.216698334856808,9.521973527514152,0.0,22.937725768167255,54.25726863695871,4.736862953800049,6.923737199690624,32.274899174467876,12.263210640074686,5.022633313741326,0.0,87.32000000000001,24.09000124196161,13.979489415818463,0.0,12.238684400761036,27.996917016120545,17.0307138727832,13.30664111289061,17.89001399900271,0.0,20.021608599700798,11.600939890232516,7.152975232290211,14.582788328294281,46.542014217193284,0.4375,2.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,10.0,4.0,0.0,3.0,2.566420000000001,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
460,AZ1461,Cc1cc(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2F)c3ncc(s3)C(=O)O)Cl,-4.431216878864653,False,False,-1.3011918934240365,0.036711466994205244,0.7494176796826251,386.836,0.3470963961827198,-0.47700688395153473,1.56,2.32,1.6221378262629036,808.5517316893026,-2.1300000000000003,3.7680587220742563,20.307204250644723,16.742750584060055,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,14.16893075269385,0.0,0.0,22.937725768167255,19.410925891078243,12.238684400761036,23.806074120414937,19.086016810659167,39.94576926530994,0.0,15.284745645900749,0.0,25.558075047274887,17.98942254267563,33.550847137214234,0.0,10.216698334856808,9.521973527514152,0.0,22.937725768167255,52.25399849052188,0.0,6.923737199690624,32.274899174467876,12.263210640074686,5.022633313741326,0.0,98.32000000000001,24.09000124196161,13.979489415818463,0.0,17.115831594462335,23.119769822419244,17.0307138727832,6.196843571613076,17.89001399900271,0.0,15.284745645900749,16.70746728507322,6.9812540808666785,14.491924130763417,47.30459956614769,0.4,3.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,10.0,4.0,0.0,3.0,2.47802,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
461,AZ1462,CCOC(=O)c1cccc2c1sc(n2)N3CC[C@H]([C@H](C3)F)NC(=O)c4c(cc([nH]4)C)Cl,0.7030975114131134,False,False,-1.2740055371449668,0.09424052028218677,0.5547112682399492,464.95000000000016,0.3391414582182013,-0.4623534963101719,1.4516129032258065,2.2580645161290325,1.465896573724856,1131.2254706898727,-2.65,4.379454509437243,19.937539809604065,11.865603390358753,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,14.16893075269385,0.0,0.0,29.004092836628864,38.46739722769209,12.238684400761036,39.99618463909714,18.716352369618512,50.16238989939531,0.0,15.284745645900749,0.0,32.48181224696551,24.59630450718855,46.23940906898168,0.0,10.216698334856808,9.521973527514152,0.0,22.937725768167255,53.75435306019409,4.736862953800049,6.923737199690624,39.88494067215419,24.26546827384644,5.022633313741326,10.216620634085363,87.32,24.090001241961605,13.979489415818463,0.0,18.845566365273953,34.1999220317325,10.393847911317561,11.336785877934737,32.046575604766076,10.966276799312087,15.284745645900749,16.337802844032566,7.397643381223588,14.932162938305616,54.78130479158192,0.38095238095238093,2.0,7.0,0.0,1.0,1.0,1.0,2.0,3.0,6.0,10.0,5.0,0.0,4.0,4.109720000000003,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
462,AZ1463,Cc1cc(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2F)c3nc4cccc(c4s3)C(=O)O)Cl,-5.092930536823086,False,False,-1.2976934261358866,0.06017802028218755,0.5797381223666971,436.8960000000001,0.3367126312764979,-0.47760140043996413,1.4482758620689655,2.2413793103448274,1.4702509969296815,1098.5041642136348,-2.6499999999999995,3.79487246104435,20.307204250644723,11.865603390358753,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,14.16893075269385,0.0,0.0,29.004092836628864,31.54366002800146,12.238684400761036,33.389302674584215,19.086016810659167,50.1623898993953,0.0,15.284745645900749,0.0,25.558075047274887,17.98942254267563,46.239409068981686,0.0,10.216698334856808,9.521973527514152,0.0,22.937725768167255,52.25399849052188,0.0,6.923737199690624,32.96120347246357,24.26546827384644,5.022633313741326,10.216620634085363,98.32000000000001,24.09000124196161,19.086016810659167,0.0,17.802135892458033,33.3363904565046,5.693927994848461,17.403152946396347,30.02274813592593,0.0,15.284745645900749,11.600939890232516,7.26316983588225,14.811777263374486,54.03616401185438,0.3157894736842105,3.0,7.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,10.0,4.0,0.0,4.0,3.6312200000000017,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
463,AZ1464,Cc1cc(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2F)c3nc(cs3)C(=O)O)Cl,-3.4673371841667002,False,False,-1.3011918934240365,0.036711466994205244,0.7494176796826251,386.836,0.35495077876552117,-0.4764863977963996,1.56,2.32,1.6221378262629036,808.5517316893026,-2.1300000000000003,3.7680587220742563,20.307204250644723,11.865603390358753,10.825486474687793,0.0,5.907179729351506,5.969305287951849,4.794537184071822,14.16893075269385,0.0,11.336785877934737,11.600939890232516,19.410925891078243,17.61874717122695,17.60923054880186,19.086016810659167,39.94576926530994,0.0,15.284745645900749,0.0,25.558075047274887,17.98942254267563,33.550847137214234,0.0,10.216698334856808,9.521973527514152,0.0,22.937725768167255,52.25399849052188,0.0,6.923737199690624,33.09167997561504,11.446429838927525,5.022633313741326,0.0,98.32000000000001,24.09000124196161,13.979489415818463,0.0,17.932612395609496,23.119769822419244,17.0307138727832,5.380062770465915,17.89001399900271,0.0,15.284745645900749,16.70746728507322,7.136855932718531,14.491924130763417,47.14899771429584,0.4,3.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,10.0,4.0,0.0,3.0,2.47802,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
464,AZ1465,CCOC(=O)c1c(nc(s1)N2CC[C@H]([C@H](C2)F)NC(=O)c3c(c(c([nH]3)C)Cl)Cl)CO,-3.9220733412816475,False,False,-1.3745124979003942,0.02397197201926038,0.5501014215050399,479.36100000000016,0.34991416495229427,-0.4617512409259506,1.4333333333333333,2.1666666666666665,1.6707348805473468,951.0066947693288,-1.88,4.560101389591631,25.044067204444772,16.742750584060055,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,14.16893075269385,0.0,0.0,34.53866565839977,20.268296022307258,12.238684400761036,41.53955578641748,23.822879764459216,51.54670915554246,0.0,15.284745645900749,0.0,39.088694211478426,24.59630450718855,32.00419780572933,0.0,10.216698334856808,9.521973527514152,0.0,34.53866565839977,58.860880455034795,11.343744918312968,6.923737199690624,44.892564369006955,0.0,10.045266627482652,0.0,107.55,30.696883206474524,19.086016810659167,0.0,39.46190818130636,23.79106450352638,11.336785877934737,0.0,18.747384130231726,0.0,15.284745645900749,27.938742734265084,13.09115944034687,14.823650991537145,52.80741179033821,0.5,3.0,8.0,0.0,1.0,1.0,0.0,2.0,2.0,7.0,12.0,6.0,0.0,3.0,3.1022200000000013,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
465,AZ1466,CCOC(=O)c1c(nc(s1)N2CC[C@H]([C@H](C2)OC)NC(=O)c3c(c(c([nH]3)C)Cl)Cl)CO,-3.6573807870545654,False,False,-0.5022947938903164,0.18878026413282867,0.5102969211065917,491.3970000000001,0.34991416494908884,-0.4617512409259546,1.3870967741935485,2.129032258064516,1.7133153073655176,963.4901664154903,-1.85,4.983558029551166,29.78093015824482,10.57107518854976,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,34.53866565839977,20.268296022307258,25.893238347951144,41.09876576825321,24.169327670584444,51.54670915554246,0.0,15.284745645900749,0.0,39.02098520371644,31.706102048466082,32.00419780572933,0.0,10.216698334856808,5.131558479839333,0.0,34.53866565839977,65.90296898855034,16.080607872113017,6.923737199690624,44.892564369006955,0.0,10.045266627482652,0.0,116.77999999999999,5.969305287951849,14.69560176298435,0.0,52.554387372413146,35.35845422318028,0.0,11.336785877934737,20.95727194065878,4.899909730850478,15.284745645900749,32.67560568806513,13.385800346606494,0.0,64.83642187561573,0.5263157894736842,3.0,9.0,0.0,1.0,1.0,0.0,2.0,2.0,8.0,12.0,7.0,0.0,3.0,2.779120000000001,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
466,AZ1467,Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2F)c3nc(c(s3)C(=O)O)CO)Cl)Cl,-4.628438812927445,True,False,-1.4048507180650034,0.04812016008205289,0.5552986529628561,451.30700000000013,0.3474863722682515,-0.47699803128287105,1.4285714285714286,2.142857142857143,1.67495529107392,918.8366825651716,-1.8800000000000003,3.9516326530612247,25.413731645485427,16.742750584060055,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,14.16893075269385,0.0,0.0,34.53866565839977,13.344558822616634,12.238684400761036,34.932673821904565,24.19254420549987,51.54670915554246,0.0,15.284745645900749,0.0,32.164957011787806,17.98942254267563,32.00419780572933,0.0,10.216698334856808,9.521973527514152,0.0,34.53866565839977,57.360525885362584,6.606881964512918,6.923737199690624,37.968827169316334,0.0,10.045266627482652,0.0,118.55000000000001,30.696883206474528,19.086016810659167,0.0,39.275847839719454,17.37024288060037,11.336785877934737,0.0,11.823646930541102,0.0,15.284745645900749,28.30840717530574,12.864983521926668,14.678200017146779,52.17903868314878,0.4375,4.0,8.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,12.0,5.0,0.0,3.0,2.623720000000001,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False
467,AZ1468,Cc1c(c(c([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OC)c3nc(c(s3)C(=O)O)CO)Cl)Cl,-4.628438812927445,True,False,-1.124979979075501,0.01437819107222671,0.5177500468641603,463.3430000000001,0.3474863722650463,-0.47699803128287505,1.4137931034482758,2.1379310344827585,1.7180151710449933,931.31019509662,-1.8500000000000005,4.359096320156857,30.150594599285476,10.571075188549761,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,34.53866565839977,13.344558822616634,25.893238347951144,34.49188380374029,24.5389921116251,51.54670915554246,0.0,15.284745645900749,0.0,32.097248004025815,25.099220083953163,32.00419780572933,0.0,10.216698334856808,5.131558479839333,0.0,34.53866565839977,64.40261441887813,11.343744918312968,6.923737199690624,37.968827169316334,0.0,10.045266627482652,0.0,127.78,12.576187252464766,19.802129157825057,0.0,39.340623443387315,35.35845422318028,11.336785877934737,0.0,14.033534740968157,4.899909730850478,15.284745645900749,27.938742734265084,13.15962442818629,0.0,64.06259779403592,0.47058823529411764,4.0,9.0,0.0,1.0,1.0,0.0,2.0,2.0,7.0,12.0,6.0,0.0,3.0,2.30062,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False
